iter	Passed	Remaining
954	134986	6360
955	135165	6221
956	135362	6082
957	135520	5941
958	135690	5801
959	135866	5661
960	135996	5519
961	136174	5379
962	136362	5239
963	136523	5098
964	136685	4957
965	136829	4815
966	136950	4673
967	137076	4531
968	137228	4390
969	137410	4249
970	137535	4107
971	137660	3965
972	137815	3824
973	137974	3683
974	138146	3542
975	138279	3400
976	138455	3259
977	138615	3118
978	138803	2977
979	138947	2835
980	139102	2694
981	139234	2552
982	139419	2411
983	139615	2270
984	139791	2128
985	139963	1987
986	140144	1845
987	140291	1703
988	140458	1562
989	140625	1420
990	140784	1278
991	140972	1136
992	141095	994
993	141245	852
994	141418	710
995	141597	568
996	141790	426
997	141962	284
998	142118	142
999	142280	0
